sl_rowIdx	labels	start	end	db_uuid	session	bundle	start_item_id	end_item_id	level	attribute	start_item_seq_idx	end_item_seq_idx	type	sample_start	sample_end	sample_rate	times_orig	times_rel	times_norm	F1	F2	F3	F4	RMS	word_label	check_bundle	word_start	word_end	position_in_word
136	u	272799.99	272859.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3203	3203	phone	phone	2210	2210	SEGMENT	12030480	12033125	44100	272829.99	 30.00000	0.5	307.5	 674.0	2488.5	3257.0	68.71874	hulum	mark04vox_ker	272769.99	273019.99	0.2400000
137	u	272919.99	272989.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3205	3205	phone	phone	2212	2212	SEGMENT	12035772	12038858	44100	272954.99	 35.00000	0.5	401.0	1208.0	2185.0	3063.0	74.03761	hulum	mark04vox_ker	272769.99	273019.99	0.7400000
138	u	278049.99	278099.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3252	3252	phone	phone	2259	2259	SEGMENT	12262005	12264209	44100	278074.99	 25.00000	0.5	351.0	 787.5	2464.5	3181.0	70.48867	hulum	mark04vox_ker	277949.99	278249.99	0.4166667
139	u	278159.99	278219.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3254	3254	phone	phone	2261	2261	SEGMENT	12266856	12269501	44100	278189.99	 30.00000	0.5	399.0	1109.0	2348.0	2939.5	74.45059	hulum	mark04vox_ker	277949.99	278249.99	0.8000000
140	uː	280619.99	280709.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3281	3281	phone	phone	2288	2288	SEGMENT	12375342	12379310	44100	280664.99	 45.00000	0.5	356.0	 709.5	2261.0	3347.0	70.30878	nuutu	mark04vox_ker	280539.99	280769.99	0.5434783
141	u	280739.99	280769.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3283	3283	phone	phone	2290	2290	SEGMENT	12380634	12381956	44100	280754.99	 15.00000	0.5	275.5	1716.0	2273.5	3083.5	66.03538	nuutu	mark04vox_ker	280539.99	280769.99	0.9347826
142	u	283429.99	283479.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3314	3314	phone	phone	2321	2321	SEGMENT	12499263	12501467	44100	283454.99	 25.00000	0.5	282.0	 713.5	2208.0	3218.0	66.74284	ɓəlku	mark04vox_ker	283189.99	283479.99	0.9137931
143	u	289229.99	289279.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3360	3360	phone	phone	2367	2367	SEGMENT	12755043	12757246	44100	289254.98	 24.98866	0.5	278.0	 928.5	2330.0	3603.0	70.88146	hulum	mark04vox_ker	289199.99	289439.99	0.2291194
144	u	289339.97	289389.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3362	3362	phone	phone	2369	2369	SEGMENT	12759893	12762098	44100	289364.98	 25.01134	0.5	379.0	1060.0	2255.5	3054.0	74.16227	hulum	mark04vox_ker	289199.99	289439.99	0.6874528
145	u	295279.97	295329.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3415	3415	phone	phone	2422	2422	SEGMENT	13021847	13024052	44100	295304.98	 25.01134	0.5	420.0	 908.5	2408.0	3275.0	77.07780	kumundu	mark04vox_ker	295209.99	295599.99	0.2435607
146	u	295369.99	295449.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3417	3417	phone	phone	2424	2424	SEGMENT	13025817	13029344	44100	295409.99	 40.00000	0.5	469.5	 998.0	2286.0	3167.0	74.91920	kumundu	mark04vox_ker	295209.99	295599.99	0.5128205
147	u	295539.99	295599.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3420	3420	phone	phone	2427	2427	SEGMENT	13033314	13035959	44100	295569.99	 30.00000	0.5	415.0	1398.0	2319.0	3266.5	78.09094	kumundu	mark04vox_ker	295209.99	295599.99	0.9230769
148	uː	297819.99	298009.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3437	3437	phone	phone	2444	2444	SEGMENT	13133862	13142240	44100	297914.99	 95.00000	0.5	317.0	 802.5	2223.0	3481.5	72.19479	duugŋ	mark04vox_ker	297749.99	298189.99	0.3750000
149	u	306349.99	306379.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3506	3506	phone	phone	2513	2513	SEGMENT	13510035	13511357	44100	306364.99	 15.00000	0.5	296.5	1107.5	2398.5	3416.0	69.08308	suru	mark04vox_ker	306219.99	306529.97	0.4677762
150	u	306419.99	306529.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3508	3508	phone	phone	2515	2515	SEGMENT	13513122	13517971	44100	306474.98	 54.98866	0.5	412.0	 880.0	2366.5	3271.0	73.49380	suru	mark04vox_ker	306219.99	306529.97	0.8226042
151	u	310409.99	310479.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3540	3540	phone	phone	2547	2547	SEGMENT	13689081	13692167	44100	310444.99	 35.00000	0.5	304.5	 989.5	2354.5	3292.5	71.47249	kusrə	mark04vox_ker	310339.97	310799.99	0.2282989
152	u	313479.99	313519.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3562	3562	phone	phone	2569	2569	SEGMENT	13824468	13826231	44100	313499.99	 20.00000	0.5	216.0	2382.0	3365.5	3897.0	55.73246	təəsu	mark04vox_ker	313139.99	313519.99	0.9473684
153	u	322719.99	322769.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3653	3653	phone	phone	2660	2660	SEGMENT	14231952	14234156	44100	322744.99	 25.00000	0.5	330.0	 847.0	2357.5	3110.5	73.93745	hulum	mark04vox_ker	322659.99	322949.99	0.2931034
154	u	322829.99	322899.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3655	3655	phone	phone	2662	2662	SEGMENT	14236803	14239888	44100	322864.98	 34.98866	0.5	439.0	 916.5	2282.5	3147.0	74.92496	hulum	mark04vox_ker	322659.99	322949.99	0.7068575
155	u	323049.99	323189.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3658	3658	phone	phone	2665	2665	SEGMENT	14246505	14252678	44100	323119.99	 70.00000	0.5	297.5	 961.0	2315.5	3163.0	77.14856	tuli	mark04vox_ker	322949.99	323249.99	0.5666667
156	u	334489.99	334529.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3760	3760	phone	phone	2767	2767	SEGMENT	14751009	14752771	44100	334509.98	 19.98866	0.5	295.0	 853.5	2355.5	3443.0	71.43712	kumti	mark04vox_ker	334429.99	334689.99	0.3076487
157	u	334779.97	334879.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3765	3765	phone	phone	2772	2772	SEGMENT	14763797	14768207	44100	334829.98	 50.01134	0.5	325.0	 758.0	2440.0	2840.0	74.38989	muntu	mark04vox_ker	334689.99	335019.99	0.4242081
158	u	334989.99	335019.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3768	3768	phone	phone	2775	2775	SEGMENT	14773059	14774381	44100	335004.99	 15.00000	0.5	298.5	1156.0	2241.5	3041.5	72.65188	muntu	mark04vox_ker	334689.99	335019.99	0.9545455
159	uː	335879.99	336009.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3778	3778	phone	phone	2785	2785	SEGMENT	14812308	14818040	44100	335944.99	 65.00000	0.5	263.5	 625.0	2329.5	3614.0	73.27981	guudu	mark04vox_ker	335799.99	336279.97	0.3020976
160	u	336079.99	336279.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3780	3780	phone	phone	2787	2787	SEGMENT	14821128	14829946	44100	336179.98	 99.98866	0.5	291.5	 924.0	2329.5	3336.5	73.86117	guudu	mark04vox_ker	335799.99	336279.97	0.7916804
161	uː	337089.97	337219.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3787	3787	phone	phone	2794	2794	SEGMENT	14865668	14871401	44100	337154.98	 65.01134	0.5	288.0	 818.0	2270.0	3584.5	75.85503	duuruŋ	mark04vox_ker	337009.99	337429.99	0.3452111
162	u	337269.99	337349.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3789	3789	phone	phone	2796	2796	SEGMENT	14873607	14877134	44100	337309.99	 40.00000	0.5	316.5	1004.0	2298.5	3108.5	75.64851	duuruŋ	mark04vox_ker	337009.99	337429.99	0.7142857
163	u	346279.97	346329.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3893	3893	phone	phone	2900	2900	SEGMENT	15270947	15273152	44100	346304.98	 25.01134	0.5	301.5	 824.0	2503.0	3321.5	76.63990	kumsi	mark04vox_ker	346169.99	346779.97	0.2213011
164	u	355819.99	355859.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	3997	3997	phone	phone	3004	3004	SEGMENT	15691662	15693425	44100	355839.99	 20.00000	0.5	302.0	 776.0	2436.0	3591.5	69.71460	kumsi	mark04vox_ker	355749.99	356069.99	0.2812500
165	u	361139.99	361169.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark04vox_ker	4063	4063	phone	phone	3070	3070	SEGMENT	15926274	15927596	44100	361154.99	 15.00000	0.5	291.5	 931.5	2208.5	2988.5	70.46828	kuli	mark04vox_ker	361069.99	361489.99	0.2023810
166	u	109869.99	109939.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1068	1068	phone	phone	 305	 305	SEGMENT	 4845267	 4848353	44100	109904.99	 35.00000	0.5	293.0	1026.5	2406.0	3164.0	69.94015	kusrən	mark14vox_ker	109789.99	110139.99	0.3285714
167	u	114279.99	114369.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1110	1110	phone	phone	 347	 347	SEGMENT	 5039748	 5043716	44100	114324.99	 45.00000	0.5	447.5	 739.0	2589.5	3740.0	76.65611	muntu	mark14vox_ker	114229.99	114489.99	0.3653846
168	u	114449.99	114489.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1113	1113	phone	phone	 350	 350	SEGMENT	 5047245	 5049008	44100	114469.99	 20.00000	0.5	315.5	 918.0	2369.0	3186.0	73.23686	muntu	mark14vox_ker	114229.99	114489.99	0.9230769
169	u	114549.99	114639.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1115	1115	phone	phone	 352	 352	SEGMENT	 5051655	 5055623	44100	114594.99	 45.00000	0.5	329.0	 824.5	2137.0	2698.0	75.63255	muntu	mark14vox_ker	114489.99	114849.99	0.2916667
170	u	114739.99	114849.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1118	1118	phone	phone	 355	 355	SEGMENT	 5060034	 5064884	44100	114794.99	 55.00000	0.5	307.5	 880.0	2475.0	3274.5	73.20205	muntu	mark14vox_ker	114489.99	114849.99	0.8472222
171	uː	122469.99	122569.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1216	1216	phone	phone	 453	 453	SEGMENT	 5400927	 5405336	44100	122519.99	 50.00000	0.5	291.5	 748.5	2316.0	3276.5	73.81824	juunuŋ	mark14vox_ker	122359.99	122709.99	0.4571429
172	u	122609.99	122679.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1218	1218	phone	phone	 455	 455	SEGMENT	 5407101	 5410187	44100	122644.99	 35.00000	0.5	331.0	 864.0	2282.0	3092.0	77.23756	juunuŋ	mark14vox_ker	122359.99	122709.99	0.8142857
173	u	184729.99	184769.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1300	1300	phone	phone	 537	 537	SEGMENT	 8146593	 8148356	44100	184749.99	 20.00000	0.5	285.5	 900.0	2315.0	3037.0	72.40315	hulum	mark14vox_ker	184699.97	185129.99	0.1163257
174	u	184849.99	184979.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1302	1302	phone	phone	 539	 539	SEGMENT	 8151885	 8157617	44100	184914.99	 65.00000	0.5	361.0	 783.5	2450.5	3274.5	80.76228	hulum	mark14vox_ker	184699.97	185129.99	0.5000264
175	u	190339.99	190399.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1362	1362	phone	phone	 599	 599	SEGMENT	 8393994	 8396639	44100	190369.99	 30.00000	0.5	297.0	 903.0	2283.0	3120.0	74.35287	kuli	mark14vox_ker	190259.99	190619.99	0.3055556
176	u	192349.99	192409.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1385	1385	phone	phone	 622	 622	SEGMENT	 8482635	 8485280	44100	192379.99	 30.00000	0.5	308.0	 856.0	2253.5	3040.5	72.68556	kuli	mark14vox_ker	192269.99	192469.99	0.5500000
177	u	193959.99	193999.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1400	1400	phone	phone	 637	 637	SEGMENT	 8553636	 8555399	44100	193979.99	 20.00000	0.5	323.5	 769.5	2227.5	3250.0	68.26152	hulum	mark14vox_ker	193899.99	194189.99	0.2758621
178	u	194059.99	194139.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1402	1402	phone	phone	 639	 639	SEGMENT	 8558046	 8561573	44100	194099.99	 40.00000	0.5	381.5	1049.0	2320.5	3184.0	82.02588	hulum	mark14vox_ker	193899.99	194189.99	0.6896552
179	u	195909.99	195959.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1424	1424	phone	phone	 661	 661	SEGMENT	 8639631	 8641835	44100	195934.99	 25.00000	0.5	309.0	 888.5	2220.0	3163.0	73.39339	kuli	mark14vox_ker	195839.99	196039.99	0.4750000
180	u	199109.99	199209.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1466	1466	phone	phone	 703	 703	SEGMENT	 8780751	 8785160	44100	199159.99	 50.00000	0.5	472.0	 727.0	2634.5	2841.5	75.38320	muntu	mark14vox_ker	199019.99	199329.99	0.4516129
181	u	199289.99	199329.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1469	1469	phone	phone	 706	 706	SEGMENT	 8788689	 8790452	44100	199309.99	 20.00000	0.5	389.5	1186.0	2243.0	3184.0	75.64774	muntu	mark14vox_ker	199019.99	199329.99	0.9354839
182	u	201629.99	201659.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1495	1495	phone	phone	 732	 732	SEGMENT	 8891883	 8893205	44100	201644.99	 15.00000	0.5	257.5	1103.5	2231.0	3274.0	65.12736	kuli	mark14vox_ker	201539.99	201909.99	0.2837838
183	u	202979.99	203029.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1516	1516	phone	phone	 753	 753	SEGMENT	 8951418	 8953622	44100	203004.99	 25.00000	0.5	276.5	 759.5	2338.5	3293.5	71.50961	kumsu	mark14vox_ker	202899.99	203229.99	0.3181818
184	u	203199.99	203229.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1519	1519	phone	phone	 756	 756	SEGMENT	 8961120	 8962442	44100	203214.99	 15.00000	0.5	256.5	1487.5	2761.0	3734.5	63.94942	kumsu	mark14vox_ker	202899.99	203229.99	0.9545455
185	u	204779.99	204809.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1532	1532	phone	phone	 769	 769	SEGMENT	 9030798	 9032120	44100	204794.99	 15.00000	0.5	243.5	 707.5	2102.5	3181.0	68.20545	giidu	mark14vox_ker	204539.99	204809.99	0.9444444
186	u	233879.99	233939.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1616	1616	phone	phone	 853	 853	SEGMENT	10314108	10316753	44100	233909.99	 30.00000	0.5	341.5	 795.5	2259.5	3249.5	78.06784	hulum	mark14vox_ker	233779.99	234099.99	0.4062500
187	u	233989.99	234039.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1618	1618	phone	phone	 855	 855	SEGMENT	10318959	10321163	44100	234014.99	 25.00000	0.5	439.5	1041.5	2542.0	2989.5	79.33654	hulum	mark14vox_ker	233779.99	234099.99	0.7343750
188	u	251219.99	251269.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1678	1678	phone	phone	 915	 915	SEGMENT	11078802	11081006	44100	251244.99	 25.00000	0.5	306.5	 753.5	2651.5	3243.5	70.16286	hulum	mark14vox_ker	251139.99	251459.99	0.3281250
189	u	251339.99	251399.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1680	1680	phone	phone	 917	 917	SEGMENT	11084094	11086739	44100	251369.99	 30.00000	0.5	385.5	 945.0	2322.0	2944.0	79.26958	hulum	mark14vox_ker	251139.99	251459.99	0.7187500
190	u	256469.99	256529.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1739	1739	phone	phone	 976	 976	SEGMENT	11310327	11312971	44100	256499.98	 29.98866	0.5	383.5	 873.0	2387.0	3168.0	75.90813	hulúm	mark14vox_ker	256439.99	256739.99	0.1999622
191	u	256599.99	256679.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1741	1741	phone	phone	 978	 978	SEGMENT	11316060	11319587	44100	256639.99	 40.00000	0.5	447.0	1025.5	2381.0	3272.0	75.76059	hulúm	mark14vox_ker	256439.99	256739.99	0.6666667
192	uː	260089.97	260209.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1781	1781	phone	phone	1018	1018	SEGMENT	11469968	11475260	44100	260149.98	 60.01134	0.5	288.5	 936.0	2235.5	3093.5	80.15526	cuuru	mark14vox_ker	259949.99	260389.99	0.4545197
193	u	260249.99	260389.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1783	1783	phone	phone	1020	1020	SEGMENT	11477025	11483198	44100	260319.99	 70.00000	0.5	317.0	 704.5	2332.5	3419.5	77.76908	cuuru	mark14vox_ker	259949.99	260389.99	0.8409091
194	u	263229.99	263279.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1814	1814	phone	phone	1051	1051	SEGMENT	11608443	11610646	44100	263254.98	 24.98866	0.5	368.0	 781.5	2399.0	3245.5	72.33728	hulum	mark14vox_ker	263199.99	263439.99	0.2291194
195	u	263329.99	263389.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1816	1816	phone	phone	1053	1053	SEGMENT	11612853	11615498	44100	263359.99	 30.00000	0.5	376.5	1168.5	2267.5	3196.5	76.45281	hulum	mark14vox_ker	263199.99	263439.99	0.6666667
196	uː	265019.99	265139.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1838	1838	phone	phone	1075	1075	SEGMENT	11687382	11692673	44100	265079.99	 60.00000	0.5	280.0	 890.0	2295.0	3316.0	71.46163	cuuruŋ	mark14vox_ker	264889.99	265289.99	0.4750000
197	u	265179.99	265229.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1840	1840	phone	phone	1077	1077	SEGMENT	11694438	11696642	44100	265204.99	 25.00000	0.5	333.5	 874.0	2392.0	2897.5	70.81227	cuuruŋ	mark14vox_ker	264889.99	265289.99	0.7875000
198	u	266309.99	266339.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1844	1844	phone	phone	1081	1081	SEGMENT	11744271	11745592	44100	266324.98	 14.98866	0.5	318.5	 652.5	2214.5	3040.5	67.42341	hulum	mark14vox_ker	266239.99	266519.99	0.3035309
199	u	266399.97	266449.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1846	1846	phone	phone	1083	1083	SEGMENT	11748239	11750444	44100	266424.98	 25.01134	0.5	378.5	1005.5	2317.5	3123.0	79.29711	hulum	mark14vox_ker	266239.99	266519.99	0.6606738
200	u	282029.97	282059.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1890	1890	phone	phone	1127	1127	SEGMENT	12437522	12438845	44100	282044.98	 15.01134	0.5	242.5	1738.5	2972.5	3551.5	66.82502	kusrən	mark14vox_ker	281909.99	282349.99	0.3067924
201	uː	298249.99	298359.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1936	1936	phone	phone	1173	1173	SEGMENT	13152825	13157675	44100	298304.99	 55.00000	0.5	293.0	 832.0	2412.0	3801.5	73.27237	duuruŋ	mark14vox_ker	298169.99	298559.99	0.3461538
202	u	298419.99	298489.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1938	1938	phone	phone	1175	1175	SEGMENT	13160322	13163408	44100	298454.99	 35.00000	0.5	318.0	 870.0	2305.0	3229.5	76.75373	duuruŋ	mark14vox_ker	298169.99	298559.99	0.7307692
203	u	304209.99	304249.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1988	1988	phone	phone	1225	1225	SEGMENT	13415661	13417424	44100	304229.99	 20.00000	0.5	357.5	 780.0	2500.0	3318.5	70.21619	kumuy	mark14vox_ker	304149.97	304389.99	0.3333963
204	u	304289.99	304339.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	1990	1990	phone	phone	1227	1227	SEGMENT	13419189	13421392	44100	304314.98	 24.98866	0.5	409.5	 928.0	2620.5	3699.0	71.61411	kumuy	mark14vox_ker	304149.97	304389.99	0.6874823
205	u	326639.99	326699.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2140	2140	phone	phone	1377	1377	SEGMENT	14404824	14407469	44100	326669.99	 30.00000	0.5	326.5	 804.5	2507.5	3370.5	75.17790	hulum	mark14vox_ker	326599.99	326909.99	0.2258065
206	u	326769.99	326849.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2142	2142	phone	phone	1379	1379	SEGMENT	14410557	14414084	44100	326809.99	 40.00000	0.5	322.5	 829.0	2377.5	3210.5	78.05938	hulum	mark14vox_ker	326599.99	326909.99	0.6774194
207	uː	349449.99	349599.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2288	2288	phone	phone	1525	1525	SEGMENT	15410745	15417359	44100	349524.99	 75.00000	0.5	276.0	 798.0	2283.0	3452.0	75.91674	duugŋ	mark14vox_ker	349339.97	349729.99	0.4743895
208	u	462959.99	463019.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2485	2485	phone	phone	1722	1722	SEGMENT	20416536	20419181	44100	462989.99	 30.00000	0.5	293.0	 752.0	2251.0	3164.0	74.46992	gunəguni	mark14vox_ker	462899.99	463389.99	0.1836735
209	u	463149.99	463189.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2489	2489	phone	phone	1726	1726	SEGMENT	20424915	20426678	44100	463169.99	 20.00000	0.5	292.5	 820.0	2089.0	3131.0	74.07580	gunəguni	mark14vox_ker	462899.99	463389.99	0.5510204
210	u	467909.99	467939.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2535	2535	phone	phone	1772	1772	SEGMENT	20634831	20636153	44100	467924.99	 15.00000	0.5	329.5	 774.0	2268.0	3056.0	69.75536	hulum	mark14vox_ker	467839.99	468099.99	0.3269231
211	u	467999.99	468049.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2537	2537	phone	phone	1774	1774	SEGMENT	20638800	20641004	44100	468024.99	 25.00000	0.5	393.0	1143.0	2293.0	2861.0	79.93895	hulum	mark14vox_ker	467839.99	468099.99	0.7115385
212	u	503499.99	503539.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2700	2700	phone	phone	1937	1937	SEGMENT	22204350	22206113	44100	503519.99	 20.00000	0.5	287.0	 809.5	2287.5	3088.0	67.24143	hulúm	mark14vox_ker	503469.99	503729.99	0.1923077
213	u	503589.99	503669.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2702	2702	phone	phone	1939	1939	SEGMENT	22208319	22211846	44100	503629.99	 40.00000	0.5	313.5	 831.5	2230.5	3230.5	72.84635	hulúm	mark14vox_ker	503469.99	503729.99	0.6153846
214	u	506819.99	506859.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2738	2738	phone	phone	1975	1975	SEGMENT	22350762	22352525	44100	506839.99	 20.00000	0.5	336.0	 922.0	2304.0	3147.5	70.71331	hulum	mark14vox_ker	506759.99	507029.99	0.2962963
215	u	506919.99	506989.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2740	2740	phone	phone	1977	1977	SEGMENT	22355172	22358258	44100	506954.99	 35.00000	0.5	453.0	1179.0	2295.0	3164.5	79.76730	hulum	mark14vox_ker	506759.99	507029.99	0.7222222
216	u	509209.99	509239.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2771	2771	phone	phone	2008	2008	SEGMENT	22456161	22457483	44100	509224.99	 15.00000	0.5	324.0	2361.5	2792.0	3692.0	71.50015	jəmu	mark14vox_ker	509029.99	509239.99	0.9285714
217	u	509289.99	509349.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2773	2773	phone	phone	2010	2010	SEGMENT	22459689	22462334	44100	509319.99	 30.00000	0.5	273.5	1090.5	2204.5	3224.5	72.81330	duru	mark14vox_ker	509239.99	509409.99	0.4705882
218	u	509379.99	509409.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2775	2775	phone	phone	2012	2012	SEGMENT	22463658	22464980	44100	509394.99	 15.00000	0.5	337.0	1288.0	2432.0	3977.0	71.40149	duru	mark14vox_ker	509239.99	509409.99	0.9117647
219	u	582749.99	582799.97	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2834	2834	phone	phone	2071	2071	SEGMENT	25699275	25701478	44100	582774.98	 24.98866	0.5	272.0	 832.5	2259.0	3039.0	70.34804	hulum	mark14vox_ker	582689.99	582959.99	0.3147728
220	u	582859.99	582909.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2836	2836	phone	phone	2073	2073	SEGMENT	25704126	25706330	44100	582884.99	 25.00000	0.5	344.0	1128.5	2253.5	2965.0	74.70867	hulum	mark14vox_ker	582689.99	582959.99	0.7222222
221	u	586749.99	586779.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	2884	2884	phone	phone	2121	2121	SEGMENT	25875675	25876997	44100	586764.99	 15.00000	0.5	266.0	1071.0	2222.0	2959.0	72.77193	kuli	mark14vox_ker	586679.97	586849.99	0.5000667
222	u	707989.99	708029.99	05c71658-4e8f-11ea-90cc-cd90e9c29d26	0000	mark14vox_ker	3005	3005	phone	phone	2242	2242	SEGMENT	31222359	31224122	44100	708009.99	 20.00000	0.5	309.5	 818.5	2307.0	3005.0	72.67662	hulúm	mark14vox_ker	707959.99	708189.99	0.2173913
