phone_label	text_name	phone_num_within_text	phone_start	phone_end	sampling_time	f0	rms_energy	position_in_word	word_label	word_num_within_text	word_start	word_end	utterance_label	utterance_num_within_text	utterance_start	utterance_end
e	sxw-T0002-texts-un	3	319.9886621315193	389.9886621315193	353.299319727891	146.82284545898437	78.28190612792969	0.78125	le	2	229.98866213151928	389.9886621315193	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
a	sxw-T0002-texts-un	5	459.9886621315193	499.9886621315193	478.582766439909	189.54385375976563	80.14669036865234	0.8181818181818182	na	3	389.9886621315193	499.9886621315193	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
e	sxw-T0002-texts-un	7	569.9659863945578	609.9886621315193	588.832199546485	201.81185913085937	81.95421600341797	0.8180787466501752	je	4	499.9886621315193	609.9886621315193	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
ɔ	sxw-T0002-texts-un	9	669.9886621315193	729.9886621315193	699.081632653061	209.357177734375	70.050994873046875	0.75	nɔ	5	609.9886621315193	729.9886621315193	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
ɛ	sxw-T0002-texts-un	12	859.9886621315193	929.9886621315193	894.52380952381	131.61868286132812	73.80369567871094	0.825	gbɛ	6	729.9886621315193	929.9886621315193	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
a	sxw-T0002-texts-un	13	929.9886621315193	989.9886621315193	959.671201814059	125.4623031616211	75.90550231933594	0.15001700873114865	aji	7	929.9886621315193	1129.9659863945578	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
i	sxw-T0002-texts-un	15	1039.9886621315193	1129.9659863945578	1084.95464852608	120.61557006835937	67.49767303466797	0.7750311826737726	aji	7	929.9886621315193	1129.9659863945578	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
o	sxw-T0002-texts-un	17	1199.9886621315193	1249.9886621315193	1225.27210884354	142.42506408691406	76.67801666259766	0.7917060268278858	ɖo	8	1129.9659863945578	1249.9886621315193	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
ɛ	sxw-T0002-texts-un	19	1369.9886621315193	1579.9886621315193	1475.83900226757	118.62486267089844	67.58370208740234	0.6818181818181818	xɛ	9	1249.9886621315193	1579.9886621315193	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	1	0	1600.9863945578231
a	sxw-T0002-texts-un	22	1730.9863945578231	1830.9863945578231	1781.5306122449	NA	68.35881805419922	0.782608695652174	na	11	1600.9863945578231	1830.9863945578231	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
a	sxw-T0002-texts-un	23	1830.9863945578231	1900.9863945578231	1866.72335600907	151.2227020263672	76.22755432128906	0.1749999999999998	aji	12	1830.9863945578231	2030.9863945578234	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
i	sxw-T0002-texts-un	25	1950.9863945578231	2030.9863945578234	1992.00680272109	163.990478515625	70.17481994628906	0.799999999999999	aji	12	1830.9863945578231	2030.9863945578234	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
a	sxw-T0002-texts-un	27	2090.986394557823	2130.986394557823	2112.27891156463	133.25631713867187	75.30224609375	0.7999999999999996	la	13	2030.9863945578234	2130.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
ɛ	sxw-T0002-texts-un	30	2390.986394557823	2450.986394557823	2422.98185941043	132.30282592773437	69.58494567871094	0.90625	sjɛ	14	2130.986394557823	2450.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
ɔ	sxw-T0002-texts-un	32	2700.986394557823	2840.986394557823	2768.7641723356	92.04212188720703	55.55487060546875	0.8205128205128205	vɔ	15	2450.986394557823	2840.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
e	sxw-T0002-texts-un	35	3000.986394557823	3040.986394557823	3019.33106575964	120.47020721435547	67.61344146728516	0.8461538461538461	je	17	2910.986394557823	3040.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
a	sxw-T0002-texts-un	37	3090.986394557823	3160.986394557823	3124.56916099773	118.90576934814453	70.2432632446289	0.7083333333333334	na	18	3040.986394557823	3160.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
a	sxw-T0002-texts-un	39	3220.986394557823	3260.986394557823	3239.82993197279	109.97505950927734	70.569671630859375	0.8	va	19	3160.986394557823	3260.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
i	sxw-T0002-texts-un	41	3290.986394557823	3340.986394557823	3315	102.32018280029297	63.383785247802734	0.6875	ji	20	3260.986394557823	3340.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
ɛ	sxw-T0002-texts-un	44	3490.986394557823	3630.986394557823	3560.55555555556	94.43254852294922	60.26382064819336	0.7586206896551724	gbɛ	21	3340.986394557823	3630.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	2	1600.9863945578231	3630.986394557823
e	sxw-T0002-texts-un	47	4191.984126984127	4251.984126984127	4222.05215419501	120.25418853759766	69.9208755493164	0.85	je	23	4051.984126984127	4251.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
ɛ	sxw-T0002-texts-un	50	4431.984126984127	5051.984126984127	4743.23129251701	90.01246643066406	53.90503692626953	0.6125	gbɛ	24	4251.984126984127	5051.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
e	sxw-T0002-texts-un	52	5141.984126984127	5181.984126984127	5164.18367346939	107.03883361816406	67.14666748046875	0.8461538461538461	je	25	5051.984126984127	5181.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
a	sxw-T0002-texts-un	54	5231.984126984127	5261.984126984127	5249.37641723356	110.40861511230469	66.59336853027344	0.8125	na	26	5181.984126984127	5261.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
ɔ	sxw-T0002-texts-un	56	5401.984126984127	5431.984126984127	5414.75056689342	128.92604064941406	69.85199737548828	0.9117647058823529	sɔ	27	5261.984126984127	5431.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
a	sxw-T0002-texts-un	60	5631.984126984127	5701.984126984126	5665.31746031746	130.86053466796875	74.97901153564453	0.8703703703703733	xwja	28	5431.984126984127	5701.984126984126	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
o	sxw-T0002-texts-un	62	5761.984126984127	5821.984126984127	5790.60090702948	136.9748077392578	72.681671142578125	0.7500000000000019	do	29	5701.984126984126	5821.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
e	sxw-T0002-texts-un	65	5931.984126984127	5981.984126984127	5955.97505668934	104.41224670410156	66.934356689453125	0.5625	ɦwenu	30	5821.984126984127	6061.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
u	sxw-T0002-texts-un	67	6011.984126984127	6061.984126984127	6036.15646258503	100.34249877929687	56.907711029052734	0.8958333333333334	ɦwenu	30	5821.984126984127	6061.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
e	sxw-T0002-texts-un	69	6141.984126984127	6191.984126984127	6166.45124716553	113.5461654663086	66.04986572265625	0.5	e	32	6141.984126984127	6191.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
a	sxw-T0002-texts-un	71	6251.984126984127	6311.984126984127	6281.71201814059	125.10638427734375	76.90339660644531	0.75	ba	33	6191.984126984127	6311.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
u	sxw-T0002-texts-un	73	6471.984126984127	6631.984126984127	6552.32426303855	108.07804870605469	60.30533218383789	0.75	xu	34	6311.984126984127	6631.984126984127	je gbɛ̃ je nã sɔ xwja do ɦwenũ e ba xu	3	4051.984126984127	6651.984126984127
e	sxw-T0002-texts-un	76	6761.984126984127	6791.984126984126	6777.83446712018	112.6436767578125	63.96342849731445	0.8928571428571487	je	36	6651.984126984127	6791.984126984126	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
a	sxw-T0002-texts-un	78	6831.984126984126	6991.984126984126	6913.14058956916	104.35094451904297	67.872344970703125	0.6	ba	37	6791.984126984126	6991.984126984126	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
ɛ	sxw-T0002-texts-un	80	7091.984126984127	7191.984126984127	7143.66213151927	105.3537368774414	63.92176055908203	0.7500000000000011	bɛ	38	6991.984126984126	7191.984126984127	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
o	sxw-T0002-texts-un	82	7261.984126984127	7391.984126984127	7329.08163265306	NA	59.42993927001953	0.675	do	39	7191.984126984127	7391.984126984127	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
a	sxw-T0002-texts-un	83	7391.984126984127	7591.984126984127	7494.45578231293	NA	49.42460632324219	0.2777777777777778	ati	40	7391.984126984127	7751.984126984127	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
i	sxw-T0002-texts-un	85	7661.984126984126	7751.984126984127	7704.93197278912	128.4705810546875	62.06782150268555	0.875	ati	40	7391.984126984127	7751.984126984127	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
ɛ	sxw-T0002-texts-un	87	7831.984126984126	7921.984126984127	7875.31746031746	92.56926727294922	61.48305892944336	0.7352941176470589	mɛ	41	7751.984126984127	7921.984126984127	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
a	sxw-T0002-texts-un	89	8331.984126984127	8421.984126984127	8376.45124716553	126.45858764648437	74.59856414794922	0.5	a	43	8331.984126984127	8421.984126984127	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
o	sxw-T0002-texts-un	91	8471.984126984127	8541.984126984127	8506.74603174603	135.37094116210937	68.63103485107422	0.7083333333333334	bo	44	8421.984126984127	8541.984126984127	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
e	sxw-T0002-texts-un	95	8831.984126984127	8921.984126984127	8877.58503401361	99.32432556152344	66.59955596923828	0.8333333333333334	twe	46	8651.984126984127	8921.984126984127	je ba bɛ do ati mɛ a bo twe	4	6651.984126984127	8921.984126984127
e	sxw-T0002-texts-un	98	9262.98185941043	9312.98185941043	9288.51473922903	108.12796783447266	61.288883209228516	0.8214285714285714	je	48	9172.98185941043	9312.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
e	sxw-T0002-texts-un	102	9512.98185941043	9582.98185941043	9549.10430839002	143.6957244873047	73.15888214111328	0.8409090909090909	twe	50	9362.98185941043	9582.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
ɔ	sxw-T0002-texts-un	104	9752.98185941043	9902.98185941043	9829.73922902494	89.55042266845703	57.893524169921875	0.765625	vɔ	51	9582.98185941043	9902.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
e	sxw-T0002-texts-un	106	10022.98185941043	10062.98185941043	10045.2267573696	109.4493408203125	65.070037841796875	0.875	je	52	9902.98185941043	10062.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
a	sxw-T0002-texts-un	108	10132.98185941043	10182.98185941043	10155.4761904762	104.57749938964844	66.0850830078125	0.7916666666666666	na	53	10062.98185941043	10182.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
i	sxw-T0002-texts-un	111	10482.98185941043	10592.98185941043	10536.3378684807	84.217376708984375	54.612632751464844	0.8658536585365854	fwi	54	10182.98185941043	10592.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
a	sxw-T0002-texts-un	113	10772.98185941043	10862.98185941043	10816.9727891156	97.136566162109375	67.25727081298828	0.5	a	56	10772.98185941043	10862.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
o	sxw-T0002-texts-un	115	10912.98185941043	11222.98185941043	11067.5396825397	126.14269256591797	64.61674499511719	0.5694444444444444	bo	57	10862.98185941043	11222.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
e	sxw-T0002-texts-un	119	11502.98185941043	11582.98185941043	11543.6167800454	105.62874603271484	64.41658020019531	0.7777777777777778	dwe	59	11402.98185941043	11582.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
ɔ	sxw-T0002-texts-un	121	11652.98185941043	11722.98185941043	11688.9455782313	94.43254852294922	66.460784912109375	0.328125	dɔkpo	60	11582.98185941043	11902.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
o	sxw-T0002-texts-un	124	11842.98185941043	11902.98185941043	11874.3650793651	99.10111999511719	62.493141174316406	0.90625	dɔkpo	60	11582.98185941043	11902.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
ɛ	sxw-T0002-texts-un	126	11952.98185941043	13042.98185941043	12495.7709750567	NA	24.112943649291992	0.5219298245614035	mɛ	61	11902.98185941043	13042.98185941043	je twe vɔ je nã fwi a bo dwe dɔkpo mɛ	5	9172.98185941043	13042.98185941043
a	sxw-T0003-texts-un	3	459.9886621315193	519.9886621315193	488.605442176871	171.97178649902344	78.75829315185547	0.4074074074074074	naɖe	2	379.9886621315193	649.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
e	sxw-T0003-texts-un	5	579.9886621315193	649.9886621315193	613.888888888889	198.20223999023437	81.47466278076172	0.8703703703703703	naɖe	2	379.9886621315193	649.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
ɛ	sxw-T0003-texts-un	7	709.9886621315193	739.9886621315193	724.138321995465	208.0188751220703	78.86824035644531	0.8333333333333334	lɛ	3	649.9886621315193	739.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
e	sxw-T0003-texts-un	9	799.9886621315193	839.9886621315193	819.353741496599	203.95730590820312	77.927886962890625	0.8	je	4	739.9886621315193	839.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
ɔ	sxw-T0003-texts-un	11	909.9886621315193	979.9886621315193	944.637188208617	202.47711181640625	69.287506103515625	0.75	nɔ	5	839.9886621315193	979.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
ɛ	sxw-T0003-texts-un	14	1099.9886621315193	1159.9886621315193	1130.0566893424	125.59083557128906	69.7894058227539	0.8333333333333334	gbɛ	6	979.9886621315193	1159.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
a	sxw-T0003-texts-un	15	1159.9886621315193	1239.9886621315193	1200.21541950113	116.10562896728516	71.76734161376953	0.16	aji	7	1159.9886621315193	1409.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
i	sxw-T0003-texts-un	17	1289.9886621315193	1409.9886621315193	1350.55555555556	116.91929626464844	64.91255187988281	0.76	aji	7	1159.9886621315193	1409.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
o	sxw-T0003-texts-un	19	1479.9886621315193	1619.9886621315193	1551.00907029478	127.385009765625	69.3146743774414	0.6666666666666666	ɖo	8	1409.9886621315193	1619.9886621315193	nãɖe lɛ je nɔ̃ gbɛ̃ aji ɖo	1	0	1619.9886621315193
e	sxw-T0003-texts-un	22	1832.9818594104308	1902.9818594104308	1866.72335600907	136.3189239501953	71.93958282470703	0.7307692307692307	le	10	1772.9818594104308	1902.9818594104308	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
a	sxw-T0003-texts-un	24	1952.9818594104308	1982.9818594104308	1966.95011337869	171.36703491210937	76.7988052368164	0.8125	na	11	1902.9818594104308	1982.9818594104308	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
e	sxw-T0003-texts-un	26	2012.9818594104308	2052.981859410431	2032.09750566893	184.46644592285156	76.772186279296875	0.7142857142857143	je	12	1982.9818594104308	2052.981859410431	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
ɔ	sxw-T0003-texts-un	28	2122.981859410431	2182.981859410431	2152.36961451247	186.1310272216797	70.71512603759766	0.7692307692307693	nɔ	13	2052.981859410431	2182.981859410431	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
ɛ	sxw-T0003-texts-un	31	2292.981859410431	2372.981859410431	2332.77777777778	124.5826416015625	70.751617431640625	0.7894736842105263	gbɛ	14	2182.981859410431	2372.981859410431	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
a	sxw-T0003-texts-un	32	2372.981859410431	2422.981859410431	2397.92517006803	115.89460754394531	71.254669189453125	0.1388888888888889	aji	15	2372.981859410431	2552.981859410431	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
i	sxw-T0003-texts-un	34	2482.981859410431	2552.981859410431	2518.19727891156	116.659423828125	64.98210906982422	0.8055555555555556	aji	15	2372.981859410431	2552.981859410431	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
o	sxw-T0003-texts-un	36	2612.981859410431	2662.981859410431	2638.4693877551	136.8148956298828	74.7680892944336	0.7727272727272727	ɖo	16	2552.981859410431	2662.981859410431	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
ɛ	sxw-T0003-texts-un	38	2782.981859410431	2912.981859410431	2848.94557823129	109.40409851074219	62.33774185180664	0.74	xɛ	17	2662.981859410431	2912.981859410431	le nã je nɔ̃ gbɛ̃ aji ɖo xɛ	2	1772.9818594104308	2912.981859410431
a	sxw-T0003-texts-un	41	3590.986394557823	3700.986394557823	3645.74829931973	NA	53.707794189453125	0.725	na	19	3500.986394557823	3700.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
a	sxw-T0003-texts-un	42	3700.986394557823	3780.986394557823	3740.96371882086	181.81436157226562	80.35431671142578	0.2	aji	20	3700.986394557823	3900.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
i	sxw-T0003-texts-un	44	3830.986394557823	3900.986394557823	3866.24716553288	191.1656036376953	67.39125061035156	0.825	aji	20	3700.986394557823	3900.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
a	sxw-T0003-texts-un	46	3960.986394557823	4000.986394557823	3981.50793650794	149.4915313720703	77.80155181884766	0.8	la	21	3900.986394557823	4000.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
ɛ	sxw-T0003-texts-un	49	4220.986394557823	4290.986394557823	4257.13151927438	147.327392578125	70.8832015991211	0.879310344827586	sjɛ	22	4000.986394557823	4290.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
ɔ	sxw-T0003-texts-un	51	4580.986394557823	4750.986394557823	4668.0612244898	NA	52.19407653808594	0.8152173913043478	vɔ	23	4290.986394557823	4750.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
e	sxw-T0003-texts-un	53	4850.986394557824	4890.986394557823	4868.51473922902	116.5125503540039	70.7198715209961	0.8571428571428636	je	24	4750.986394557823	4890.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
a	sxw-T0003-texts-un	55	4940.986394557824	5010.986394557823	4973.75283446712	122.17718505859375	73.69830322265625	0.7083333333333409	na	25	4890.986394557823	5010.986394557823	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
a	sxw-T0003-texts-un	57	5080.986394557823	5110.986394557824	5094.02494331066	107.84146118164062	70.05116271972656	0.8500000000000013	va	26	5010.986394557823	5110.986394557824	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
i	sxw-T0003-texts-un	59	5140.986394557823	5190.986394557824	5164.18367346939	103.4549789428711	63.501060485839844	0.6875	ji	27	5110.986394557824	5190.986394557824	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
ɛ	sxw-T0003-texts-un	62	5350.986394557824	5530.986394557824	5439.80725623583	98	63.51014709472656	0.7352941176470589	gbɛ	28	5190.986394557824	5530.986394557824	nã aji la sjɛ̃ vɔ je nã va ji gbɛ	3	3500.986394557823	5530.986394557824
e	sxw-T0003-texts-un	64	6065.975056689342	6145.975056689342	6106.31519274376	135.4584503173828	77.223175048828125	0.5	e	30	6065.975056689342	6145.975056689342	e nã bja je ba gbɛ̃	4	6065.975056689342	7165.975056689343
a	sxw-T0003-texts-un	66	6215.975056689343	6275.975056689342	6246.63265306122	140.0643768310547	75.68265533447266	0.7692307692307693	na	31	6145.975056689342	6275.975056689342	e nã bja je ba gbɛ̃	4	6065.975056689342	7165.975056689343
a	sxw-T0003-texts-un	69	6485.975056689343	6585.975056689343	6537.29024943311	99.69857025146484	70.422119140625	0.8387096774193553	bja	32	6275.975056689342	6585.975056689343	e nã bja je ba gbɛ̃	4	6065.975056689342	7165.975056689343
e	sxw-T0003-texts-un	71	6675.975056689343	6735.975056689343	6707.67573696145	119.0819091796875	69.43738555908203	0.8	je	33	6585.975056689343	6735.975056689343	e nã bja je ba gbɛ̃	4	6065.975056689342	7165.975056689343
a	sxw-T0003-texts-un	73	6785.975056689343	6885.975056689343	6837.97052154195	112.27837371826172	74.46985626220703	0.6666666666666666	ba	34	6735.975056689343	6885.975056689343	e nã bja je ba gbɛ̃	4	6065.975056689342	7165.975056689343
ɛ	sxw-T0003-texts-un	76	7015.975056689342	7165.975056689343	7088.53741496599	94.1706771850586	61.755027770996094	0.7321428571428539	gbɛ	35	6885.975056689343	7165.975056689343	e nã bja je ba gbɛ̃	4	6065.975056689342	7165.975056689343
e	sxw-T0003-texts-un	79	7655.975056689343	7715.975056689343	7684.88662131519	130.17015075683594	73.35882568359375	0.8421052631578955	je	37	7525.975056689342	7715.975056689343	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
ɛ	sxw-T0003-texts-un	82	7855.975056689342	8005.975056689343	7930.44217687075	118.33631134033203	70.83623504638672	0.7413793103448244	gbɛ	38	7715.975056689343	8005.975056689343	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
ɔ	sxw-T0003-texts-un	84	8205.975056689342	8375.975056689342	8291.25850340136	90.84138488769531	56.088016510009766	0.7702702702702697	vɔ	39	8005.975056689343	8375.975056689342	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
e	sxw-T0003-texts-un	86	8485.975056689344	8525.975056689342	8506.74603174603	108.11941528320312	63.55168533325195	0.8666666666666667	je	40	8375.975056689342	8525.975056689342	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
a	sxw-T0003-texts-un	88	8575.975056689344	8655.975056689344	8616.99546485261	110.63841247558594	67.16922760009766	0.6923076923076966	na	41	8525.975056689342	8655.975056689344	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
a	sxw-T0003-texts-un	90	8715.975056689344	8745.975056689342	8732.25623582766	108.06486511230469	67.30457305908203	0.8333333333333299	va	42	8655.975056689344	8745.975056689342	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
i	sxw-T0003-texts-un	92	8775.975056689342	8805.975056689344	8792.39229024943	100.07907104492187	64.34099578857422	0.7499999999999772	ji	43	8745.975056689342	8805.975056689344	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
ɔ	sxw-T0003-texts-un	94	8955.975056689342	9015.975056689342	8987.83446712018	136.2728729248047	70.1281509399414	0.8571428571428559	sɔ	44	8805.975056689344	9015.975056689342	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
ɔ	sxw-T0003-texts-un	96	9135.975056689344	9205.975056689342	9173.25396825397	146.3081817626953	68.41251373291016	0.8157894736842105	kɔ	45	9015.975056689342	9205.975056689342	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
o	sxw-T0003-texts-un	98	9265.975056689342	9315.975056689344	9288.51473922903	101.4959716796875	62.92960739135742	0.7727272727272599	do	46	9205.975056689342	9315.975056689344	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
i	sxw-T0003-texts-un	100	9465.975056689344	9535.975056689342	9498.99092970521	126.11467742919922	62.784706115722656	0.8409090909090896	fi	47	9315.975056689344	9535.975056689342	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
e	sxw-T0003-texts-un	102	9595.975056689342	9765.975056689342	9679.39909297052	125.9283676147461	67.26187896728516	0.6304347826086957	ɖe	48	9535.975056689342	9765.975056689342	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
a	sxw-T0003-texts-un	104	9885.975056689344	9965.975056689344	9924.95464852608	129.72918701171875	72.30489349365234	0.5	a	50	9885.975056689344	9965.975056689344	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
o	sxw-T0003-texts-un	106	10025.975056689342	10065.975056689344	10045.2267573696	128.63011169433594	72.84386444091797	0.7999999999999818	bo	51	9965.975056689344	10065.975056689344	je gbɛ̃ vɔ je nã va ji sɔ kɔ̃ do fi ɖe a bo xwjɛ	5	7525.975056689342	10525.975056689342
